cod,nume,cod_name,tip,sirsup,regiune,judet
107 555,CÃLINEŞTI,siruta,22,107 546,6,24
107 564,CORNEŞTI,siruta,23,107 546,6,24
107 573,VÃLENI,siruta,23,107 546,6,24
107 715,CÂMPULUNG LA TISA,siruta,3,243,6,24
107 724,CÂMPULUNG LA TISA,siruta,22,107 715,6,24
107 582,CERNEŞTI,siruta,3,243,6,24
107 591,CERNEŞTI,siruta,22,107 582,6,24
107 608,BREBENI,siruta,23,107 582,6,24
107 617,CIOCOTIŞ,siruta,23,107 582,6,24
107 626,FÂNAŢE,siruta,23,107 582,6,24
107 635,IZVOARELE,siruta,23,107 582,6,24
107 644,MÃGURENI,siruta,23,107 582,6,24
107 653,TRESTIA,siruta,23,107 582,6,24
107 662,CICÂRLÃU,siruta,3,243,6,24
107 671,CICÂRLÃU,siruta,22,107 662,6,24
107 680,BÂRGÃU,siruta,23,107 662,6,24
107 699,HANDALU ILBEI,siruta,23,107 662,6,24
107 706,ILBA,siruta,23,107 662,6,24
179 837,COAŞ,siruta,3,243,6,24
108 829,COAŞ,siruta,22,179 837,6,24
108 865,ÎNTRERÂURI,siruta,23,179 837,6,24
179 846,COLTÃU,siruta,3,243,6,24
108 838,COLTÃU,siruta,22,179 846,6,24
108 810,CÃTÃLINA,siruta,23,179 846,6,24
107 733,COPALNIC-MÃNÃŞTUR,siruta,3,243,6,24
107 742,COPALNIC-MÃNÃŞTUR,siruta,22,107 733,6,24
107 751,BERINŢA,siruta,23,107 733,6,24
107 760,CÃRPINIŞ,siruta,23,107 733,6,24
107 779,COPALNIC,siruta,23,107 733,6,24
107 788,COPALNIC-DEAL,siruta,23,107 733,6,24
107 797,CURTUIUŞU MIC,siruta,23,107 733,6,24
107 804,FÃUREŞTI,siruta,23,107 733,6,24
107 813,LÃSCHIA,siruta,23,107 733,6,24
107 822,PRELUCA NOUÃ,siruta,23,107 733,6,24
107 831,PRELUCA VECHE,siruta,23,107 733,6,24
107 840,RUŞOR,siruta,23,107 733,6,24
107 859,VAD,siruta,23,107 733,6,24
107 868,COROIENI,siruta,3,243,6,24
107 877,COROIENI,siruta,22,107 868,6,24
107 886,BABA,siruta,23,107 868,6,24
107 895,DEALU MARE,siruta,23,107 868,6,24
107 902,DRÃGHIA,siruta,23,107 868,6,24
107 911,VÃLENII LÃPUŞULUI,siruta,23,107 868,6,24
107 920,CUPŞENI,siruta,3,243,6,24
107 939,CUPŞENI,siruta,22,107 920,6,24
107 948,COSTENI,siruta,23,107 920,6,24
107 957,LIBOTIN,siruta,23,107 920,6,24
107 966,UNGURENI,siruta,23,107 920,6,24
107 975,DESEŞTI,siruta,3,243,6,24
107 984,DESEŞTI,siruta,22,107 975,6,24
107 993,HÃRNICEŞTI,siruta,23,107 975,6,24
108 008,MARA,siruta,23,107 975,6,24
108 035,DUMBRÃVIŢA,siruta,3,243,6,24
108 044,DUMBRÃVIŢA,siruta,22,108 035,6,24
108 053,CÃRBUNARI,siruta,23,108 035,6,24
108 062,CHECHIŞ,siruta,23,108 035,6,24
108 071,RUS,siruta,23,108 035,6,24
108 080,ŞINDREŞTI,siruta,23,108 035,6,24
108 099,UNGURAŞ,siruta,23,108 035,6,24
108 106,FÃRCAŞA,siruta,3,243,6,24
108 115,FÃRCAŞA,siruta,22,108 106,6,24
108 124,BUZEŞTI,siruta,23,108 106,6,24
108 133,SÂRBI,siruta,23,108 106,6,24
108 142,TÃMAIA,siruta,23,108 106,6,24
179 855,GÂRDANI,siruta,3,243,6,24
108 936,GÂRDANI,siruta,22,179 855,6,24
108 151,GIULEŞTI,siruta,3,243,6,24
108 160,GIULEŞTI,siruta,22,108 151,6,24
108 179,BERBEŞTI,siruta,23,108 151,6,24
108 188,FEREŞTI,siruta,23,108 151,6,24
108 197,MÃNÃSTIREA,siruta,23,108 151,6,24
106 363,GROŞI,siruta,3,243,6,24
106 372,GROŞI,siruta,22,106 363,6,24
106 381,OCOLIŞ,siruta,23,106 363,6,24
106 390,SATU NOU DE JOS,siruta,23,106 363,6,24
179 622,GROŞII ŢIBLEŞULUI,siruta,3,243,6,24
109 069,GROŞII ŢIBLEŞULUI,siruta,22,179 622,6,24
108 204,IEUD,siruta,3,243,6,24
108 213,IEUD,siruta,22,108 204,6,24
108 222,LÃPUŞ,siruta,3,243,6,24
108 231,LÃPUŞ,siruta,22,108 222,6,24
108 240,LEORDINA,siruta,3,243,6,24
108 259,LEORDINA,siruta,22,108 240,6,24
108 268,MIREŞU MARE,siruta,3,243,6,24
108 277,MIREŞU MARE,siruta,22,108 268,6,24
108 286,DÃNEŞTII CHIOARULUI,siruta,23,108 268,6,24
108 295,IADÃRA,siruta,23,108 268,6,24
108 302,LUCÃCEŞTI,siruta,23,108 268,6,24
108 311,REMEŢI PE SOMEŞ,siruta,23,108 268,6,24
108 320,STEJERA,siruta,23,108 268,6,24
108 339,TULGHIEŞ,siruta,23,108 268,6,24
108 348,MOISEI,siruta,3,243,6,24
108 357,MOISEI,siruta,22,108 348,6,24
108 366,OARŢA DE JOS,siruta,3,243,6,24
108 375,OARŢA DE JOS,siruta,22,108 366,6,24
108 384,OARŢA DE SUS,siruta,23,108 366,6,24
108 393,ORŢIŢA,siruta,23,108 366,6,24
108 400,OCNA ŞUGATAG,siruta,3,243,6,24
108 419,OCNA ŞUGATAG,siruta,22,108 400,6,24
108 428,BREB,siruta,23,108 400,6,24
108 437,HOTENI,siruta,23,108 400,6,24
108 446,SAT-ŞUGATAG,siruta,23,108 400,6,24
179 864,ONCEŞTI,siruta,3,243,6,24
107 341,ONCEŞTI,siruta,22,179 864,6,24
108 455,PETROVA,siruta,3,243,6,24
108 464,PETROVA,siruta,22,108 455,6,24
108 473,POIENILE DE SUB MUNTE,siruta,3,243,6,24
108 482,POIENILE DE SUB MUNTE,siruta,22,108 473,6,24
179 604,POIENILE IZEI,siruta,3,243,6,24
107 500,POIENILE IZEI,siruta,22,179 604,6,24
106 407,RECEA,siruta,3,243,6,24
106 416,RECEA,siruta,22,106 407,6,24
106 425,BOZÂNTA MICÃ,siruta,23,106 407,6,24
106 434,LÃPUŞEL,siruta,23,106 407,6,24
106 443,MOCIRA,siruta,23,106 407,6,24
106 452,SÃSAR,siruta,23,106 407,6,24
108 491,REMETEA CHIOARULUI,siruta,3,243,6,24
108 507,REMETEA CHIOARULUI,siruta,22,108 491,6,24
108 516,BERCHEZ,siruta,23,108 491,6,24
108 525,BERCHEZOAIA,siruta,23,108 491,6,24
108 534,POSTA,siruta,23,108 491,6,24
108 543,REMECIOARA,siruta,23,108 491,6,24
108 552,REMEŢI,siruta,3,243,6,24
108 561,REMEŢI,siruta,22,108 552,6,24
108 570,PIATRA,siruta,23,108 552,6,24
108 589,TECEU MIC,siruta,23,108 552,6,24
108 598,REPEDEA,siruta,3,243,6,24
108 605,REPEDEA,siruta,22,108 598,6,24
108 614,RONA DE JOS,siruta,3,243,6,24
108 623,RONA DE JOS,siruta,22,108 614,6,24
108 632,RONA DE SUS,siruta,3,243,6,24
108 641,RONA DE SUS,siruta,22,108 632,6,24
108 650,COŞTIUI,siruta,23,108 632,6,24
108 669,ROZAVLEA,siruta,3,243,6,24
108 678,ROZAVLEA,siruta,22,108 669,6,24
180 073,SALTA,siruta,23,108 669,6,24
108 696,RUSCOVA,siruta,3,243,6,24
108 703,RUSCOVA,siruta,22,108 696,6,24
106 620,SARASÃU,siruta,3,243,6,24
106 639,SARASÃU,siruta,22,106 620,6,24
108 712,SATULUNG,siruta,3,243,6,24
108 721,SATULUNG,siruta,22,108 712,6,24
108 730,ARIEŞU DE PÃDURE,siruta,23,108 712,6,24
108 749,FERSIG,siruta,23,108 712,6,24
108 758,FINTEUŞU MIC,siruta,23,108 712,6,24
108 767,HIDEAGA,siruta,23,108 712,6,24
108 776,MOGOŞEŞTI,siruta,23,108 712,6,24
108 785,PRIBILEŞTI,siruta,23,108 712,6,24
108 794,SÃCÃLÃŞENI,siruta,3,243,6,24
108 801,SÃCÃLÃŞENI,siruta,22,108 794,6,24
108 847,CORUIA,siruta,23,108 794,6,24
108 856,CULCEA,siruta,23,108 794,6,24
108 874,SÃCEL,siruta,3,243,6,24
108 883,SÃCEL,siruta,22,108 874,6,24
108 918,SÃLSIG,siruta,3,243,6,24
108 927,SÃLSIG,siruta,22,108 918,6,24
108 945,SÃPÂNŢA,siruta,3,243,6,24
108 954,SÃPÂNŢA,siruta,22,108 945,6,24
109 005,STRÂMTURA,siruta,3,243,6,24
109 014,STRÂMTURA,siruta,22,109 005,6,24
109 023,GLOD,siruta,23,109 005,6,24
109 032,SLÃTIOARA,siruta,23,109 005,6,24
109 041,SUCIU DE SUS,siruta,3,243,6,24
109 050,SUCIU DE SUS,siruta,22,109 041,6,24
109 078,LARGA,siruta,23,109 041,6,24
109 087,SUCIU DE JOS,siruta,23,109 041,6,24
179 613,ŞIEU,siruta,3,243,6,24
108 687,ŞIEU,siruta,22,179 613,6,24
109 096,ŞISEŞTI,siruta,3,243,6,24
109 103,ŞISEŞTI,siruta,22,109 096,6,24
109 112,BONTÃIENI,siruta,23,109 096,6,24
109 121,CETÃŢELE,siruta,23,109 096,6,24
109 130,DÃNEŞTI,siruta,23,109 096,6,24
109 149,NEGREIA,siruta,23,109 096,6,24
109 158,PLOPIŞ,siruta,23,109 096,6,24
109 167,ŞURDEŞTI,siruta,23,109 096,6,24
106 648,VADU IZEI,siruta,3,243,6,24
106 657,VADU IZEI,siruta,22,106 648,6,24
106 666,VALEA STEJARULUI,siruta,23,106 648,6,24
109 354,VALEA CHIOARULUI,siruta,3,243,6,24
109 363,VALEA CHIOARULUI,siruta,22,109 354,6,24
109 372,CURTUIUŞU MARE,siruta,23,109 354,6,24
109 381,DURUŞA,siruta,23,109 354,6,24
109 390,FERICEA,siruta,23,109 354,6,24
109 407,MESTEACÃN,siruta,23,109 354,6,24
109 416,VÃRAI,siruta,23,109 354,6,24
109 425,VIMA MICÃ,siruta,3,243,6,24
109 434,VIMA MICÃ,siruta,22,109 425,6,24
109 443,ASPRA,siruta,23,109 425,6,24
109 452,DEALU CORBULUI,siruta,23,109 425,6,24
109 461,JUGÃSTRENI,siruta,23,109 425,6,24
109 470,PETERITEA,siruta,23,109 425,6,24
109 489,SÃLNIŢA,siruta,23,109 425,6,24
109 498,VIMA MARE,siruta,23,109 425,6,24
109 504,VIŞEU DE JOS,siruta,3,243,6,24
109 513,VIŞEU DE JOS,siruta,22,109 504,6,24
109 773,MUNICIPIUL DROBETA-TURNU SEVERIN,siruta,1,252,4,25
109 782,DROBETA-TURNU SEVERIN,siruta,9,109 773,4,25
109 808,DUDAŞU SCHELEI,siruta,10,109 773,4,25
109 791,GURA VÃII,siruta,10,109 773,4,25
109 817,SCHELA CLADOVEI,siruta,10,109 773,4,25
110 063,MUNICIPIUL ORŞOVA,siruta,4,252,4,25
110 072,ORŞOVA,siruta,9,110 063,4,25
109 924,ORAŞ BAIA DE ARAMÃ,siruta,2,252,4,25
109 933,BAIA DE ARAMÃ,siruta,17,109 924,4,25
109 942,BRATILOVU,siruta,19,109 924,4,25
109 951,BREBINA,siruta,19,109 924,4,25
109 960,DEALU MARE,siruta,19,109 924,4,25
109 979,MÃRÃŞEŞTI,siruta,19,109 924,4,25
109 988,NEGOEŞTI,siruta,19,109 924,4,25
109 997,PISTRIŢA,siruta,19,109 924,4,25
110 009,STÃNEŞTI,siruta,19,109 924,4,25
110 018,TITERLEŞTI,siruta,19,109 924,4,25
110 116,ORAŞ STREHAIA,siruta,2,252,4,25
110 125,STREHAIA,siruta,17,110 116,4,25
110 134,CIOCHIUŢA,siruta,18,110 116,4,25
110 143,COMANDA,siruta,18,110 116,4,25
110 152,HURDUCEŞTI,siruta,18,110 116,4,25
110 161,LUNCA BANULUI,siruta,18,110 116,4,25
110 198,MENŢI,siruta,19,110 116,4,25
110 205,MOTRULENI,siruta,19,110 116,4,25
110 170,SLÃTINICU MARE,siruta,18,110 116,4,25
110 189,SLÃTINICU MIC,siruta,18,110 116,4,25
110 214,STÃNCEŞTI,siruta,19,110 116,4,25
110 232,ORAŞ VÂNJU MARE,siruta,2,252,4,25
110 241,VÂNJU MARE,siruta,17,110 232,4,25
110 250,BUCURA,siruta,19,110 232,4,25
110 269,NICOLAE BÃLCESCU,siruta,19,110 232,4,25
110 278,OREVIŢA MARE,siruta,19,110 232,4,25
110 287,TRAIAN,siruta,19,110 232,4,25
110 296,BALA,siruta,3,252,4,25
110 303,BALA,siruta,22,110 296,4,25
110 312,BALA DE SUS,siruta,23,110 296,4,25
110 321,BRATEŞUL,siruta,23,110 296,4,25
110 330,BRATIVOEŞTI,siruta,23,110 296,4,25
110 349,CÂMPU MARE,siruta,23,110 296,4,25
110 358,CÂRŞU,siruta,23,110 296,4,25
110 367,COMÃNEŞTI,siruta,23,110 296,4,25
110 376,CRAINICI,siruta,23,110 296,4,25
110 385,DÂLMA,siruta,23,110 296,4,25
110 394,IUPCA,siruta,23,110 296,4,25
110 401,MOLANI,siruta,23,110 296,4,25
110 410,RUDINA,siruta,23,110 296,4,25
110 429,RUNCUŞORU,siruta,23,110 296,4,25
110 438,SÃRDÃNEŞTI,siruta,23,110 296,4,25
110 447,VIDIMIREŞTI,siruta,23,110 296,4,25
110 456,BALTA,siruta,3,252,4,25
110 465,BALTA,siruta,22,110 456,4,25
110 474,COADA CORNETULUI,siruta,23,110 456,4,25
110 483,COSTEŞTI,siruta,23,110 456,4,25
110 492,GORNOVIŢA,siruta,23,110 456,4,25
110 508,NEVÃŢU,siruta,23,110 456,4,25
110 517,PREJNA,siruta,23,110 456,4,25
110 526,SFODEA,siruta,23,110 456,4,25
110 535,BÃLÃCIŢA,siruta,3,252,4,25
110 544,BÃLÃCIŢA,siruta,22,110 535,4,25
110 553,DOBRA,siruta,23,110 535,4,25
110 562,GVARDINIŢA,siruta,23,110 535,4,25
110 571,BÂCLEŞ,siruta,3,252,4,25
110 580,BÂCLEŞ,siruta,22,110 571,4,25
110 615,CORZU,siruta,23,110 571,4,25
110 624,GIURA,siruta,23,110 571,4,25
110 633,PETRA,siruta,23,110 571,4,25
110 642,PODU GROSULUI,siruta,23,110 571,4,25
110 651,SELIŞTIUŢA,siruta,23,110 571,4,25
110 660,SMADOVIŢA,siruta,23,110 571,4,25
110 688,BÂLVÃNEŞTI,siruta,3,252,4,25
110 697,BÂLVÃNEŞTI,siruta,22,110 688,4,25
110 704,BÂLVÃNEŞTII DE JOS,siruta,23,110 688,4,25
110 713,CÃLINEŞTII DE JOS,siruta,23,110 688,4,25
110 722,CÃLINEŞTII DE SUS,siruta,23,110 688,4,25
110 731,PÂRLAGELE,siruta,23,110 688,4,25
114 060,BRANIŞTEA,siruta,3,252,4,25
113 867,BRANIŞTEA,siruta,22,114 060,4,25
113 876,GOANŢA,siruta,23,114 060,4,25
110 740,BREZNIŢA-MOTRU,siruta,3,252,4,25
110 759,BREZNIŢA-MOTRU,siruta,22,110 740,4,25
110 768,COSOVÃŢ,siruta,23,110 740,4,25
110 777,DELENI,siruta,23,110 740,4,25
110 786,FÃUROAIA,siruta,23,110 740,4,25
110 795,PLAI,siruta,23,110 740,4,25
110 802,TÃLÃPANU,siruta,23,110 740,4,25
110 811,VALEA TEIULUI,siruta,23,110 740,4,25
110 820,BREZNIŢA-OCOL,siruta,3,252,4,25
110 839,BREZNIŢA-OCOL,siruta,22,110 820,4,25
110 848,JIDOŞTIŢA,siruta,23,110 820,4,25
110 857,MAGHERU,siruta,23,110 820,4,25
110 866,ŞUŞIŢA,siruta,23,110 820,4,25
110 875,BROŞTENI,siruta,3,252,4,25
110 884,BROŞTENI,siruta,22,110 875,4,25
110 893,CÃPÃŢÂNEŞTI,siruta,23,110 875,4,25
110 900,LUNCŞOARA,siruta,23,110 875,4,25
110 919,LUPŞA DE JOS,siruta,23,110 875,4,25
110 928,LUPŞA DE SUS,siruta,23,110 875,4,25
110 937,MERIŞ,siruta,23,110 875,4,25
110 946,BURILA MARE,siruta,3,252,4,25
110 955,BURILA MARE,siruta,22,110 946,4,25
110 964,CRIVINA,siruta,23,110 946,4,25
110 973,IZVORU FRUMOS,siruta,23,110 946,4,25
110 982,ŢIGÃNAŞI,siruta,23,110 946,4,25
110 991,VRANCEA,siruta,23,110 946,4,25
111 006,BUTOIEŞTI,siruta,3,252,4,25
111 015,BUTOIEŞTI,siruta,22,111 006,4,25
111 024,ARGINEŞTI,siruta,23,111 006,4,25
111 033,BUICEŞTI,siruta,23,111 006,4,25
111 042,GURA MOTRULUI,siruta,23,111 006,4,25
111 051,JUGASTRU,siruta,23,111 006,4,25
111 060,PLUTA,siruta,23,111 006,4,25
111 079,RÃDUŢEŞTI,siruta,23,111 006,4,25
111 088,TÂNŢARU,siruta,23,111 006,4,25
111 097,CÃZÃNEŞTI,siruta,3,252,4,25
111 104,CÃZÃNEŞTI,siruta,22,111 097,4,25
111 113,ERCEA,siruta,23,111 097,4,25
111 122,GÂRBOVÃŢU DE SUS,siruta,23,111 097,4,25
111 131,GOVODARVA,siruta,23,111 097,4,25
111 140,ILOVU,siruta,23,111 097,4,25
111 159,JIGNIŢA,siruta,23,111 097,4,25
111 168,PÃLTINIŞU,siruta,23,111 097,4,25
111 177,POIANA,siruta,23,111 097,4,25
111 186,ROŞIA,siruta,23,111 097,4,25
111 195,SEVERINEŞTI,siruta,23,111 097,4,25
111 202,SUHARU,siruta,23,111 097,4,25
111 211,VALEA COŞUŞTEI,siruta,23,111 097,4,25
111 220,CIREŞU,siruta,3,252,4,25
111 239,CIREŞU,siruta,22,111 220,4,25
111 248,BUNOAICA,siruta,23,111 220,4,25
111 257,JUPÂNEŞTI,siruta,23,111 220,4,25
111 266,NEGRUŞA,siruta,23,111 220,4,25
111 275,CORCOVA,siruta,3,252,4,25
111 284,CORCOVA,siruta,22,111 275,4,25
111 293,BREŢA,siruta,23,111 275,4,25
111 300,CERNAIA,siruta,23,111 275,4,25
111 319,CORDUN,siruta,23,111 275,4,25
111 328,CROICA,siruta,23,111 275,4,25
111 337,GÂRBOVÃŢU DE JOS,siruta,23,111 275,4,25
111 346,IMOASA,siruta,23,111 275,4,25
111 355,JIROV,siruta,23,111 275,4,25
111 364,MÃRU ROŞU,siruta,23,111 275,4,25
111 373,PÂRVULEŞTI,siruta,23,111 275,4,25
111 382,PUŞCAŞU,siruta,23,111 275,4,25
111 391,STEJARU,siruta,23,111 275,4,25
111 408,VLÃDÃŞEŞTI,siruta,23,111 275,4,25
111 417,CORLÃŢEL,siruta,3,252,4,25
111 426,CORLÃŢEL,siruta,22,111 417,4,25
111 435,VALEA ANILOR,siruta,23,111 417,4,25
111 444,CUJMIR,siruta,3,252,4,25
111 453,CUJMIR,siruta,22,111 444,4,25
111 462,AURORA,siruta,23,111 444,4,25
111 471,CUJMIRU MIC,siruta,23,111 444,4,25
111 550,DÂRVARI,siruta,3,252,4,25
111 569,DÂRVARI,siruta,22,111 550,4,25
111 578,GEMENI,siruta,23,111 550,4,25
111 480,DEVESEL,siruta,3,252,4,25
111 499,DEVESEL,siruta,22,111 480,4,25
111 505,BATOŢI,siruta,23,111 480,4,25
111 514,BISTREŢU,siruta,23,111 480,4,25
111 523,DUNÃREA MICÃ,siruta,23,111 480,4,25
111 532,SCÃPÃU,siruta,23,111 480,4,25
111 541,TISMANA,siruta,23,111 480,4,25
112 904,DUBOVA,siruta,3,252,4,25
112 931,DUBOVA,siruta,22,112 904,4,25
112 922,BAIA NOUÃ,siruta,23,112 904,4,25
112 940,EIBENTHAL,siruta,23,112 904,4,25
111 587,DUMBRAVA,siruta,3,252,4,25
111 596,DUMBRAVA DE JOS,siruta,22,111 587,4,25
111 603,ALBULEŞTI,siruta,23,111 587,4,25
110 606,BRÂGLEASA,siruta,23,111 587,4,25
111 612,DUMBRAVA DE MIJLOC,siruta,23,111 587,4,25
111 621,DUMBRAVA DE SUS,siruta,23,111 587,4,25
111 630,GOLINEASA,siruta,23,111 587,4,25
111 649,HIGIU,siruta,23,111 587,4,25
111 658,ROCŞORENI,siruta,23,111 587,4,25
111 667,VALEA MARCULUI,siruta,23,111 587,4,25
111 676,VARODIA,siruta,23,111 587,4,25
110 679,VLÃDICA,siruta,23,111 587,4,25
112 245,EŞELNIŢA,siruta,3,252,4,25
112 254,EŞELNIŢA,siruta,22,112 245,4,25
111 685,FLOREŞTI,siruta,3,252,4,25
111 694,FLOREŞTI,siruta,22,111 685,4,25
111 701,COPÃCIOASA,siruta,23,111 685,4,25
111 710,GÂRDOAIA,siruta,23,111 685,4,25
111 729,LIVEZI,siruta,23,111 685,4,25
111 738,MOŞNENI,siruta,23,111 685,4,25
111 747,PEŞTEANA,siruta,23,111 685,4,25
111 756,PEŞTENUŢA,siruta,23,111 685,4,25
111 765,STROEŞTI,siruta,23,111 685,4,25
111 774,ZEGUJANI,siruta,23,111 685,4,25
111 783,GÂRLA MARE,siruta,3,252,4,25
111 792,GÂRLA MARE,siruta,22,111 783,4,25
111 818,GODEANU,siruta,3,252,4,25
111 827,GODEANU,siruta,22,111 818,4,25
111 836,MARGA,siruta,23,111 818,4,25
111 845,PÃUNEŞTI,siruta,23,111 818,4,25
111 854,ŞIROCA,siruta,23,111 818,4,25
111 863,GOGOŞU,siruta,3,252,4,25
111 872,GOGOŞU,siruta,22,111 863,4,25
111 881,BALTA VERDE,siruta,23,111 863,4,25
111 890,BURILA MICÃ,siruta,23,111 863,4,25
111 907,OSTROVU MARE,siruta,23,111 863,4,25
111 916,GRECI,siruta,3,252,4,25
111 925,GRECI,siruta,22,111 916,4,25
111 934,BÂLTANELE,siruta,23,111 916,4,25
111 943,BLIDARU,siruta,23,111 916,4,25
111 952,SÃLÃTRUC,siruta,23,111 916,4,25
111 961,VALEA PETRII,siruta,23,111 916,4,25
111 970,VIŞINA,siruta,23,111 916,4,25
111 989,GROZEŞTI,siruta,3,252,4,25
111 998,GROZEŞTI,siruta,22,111 989,4,25
112 003,CÂRCENI,siruta,23,111 989,4,25
112 012,PÃSÃRANI,siruta,23,111 989,4,25
112 021,ŞUŞIŢA,siruta,23,111 989,4,25
112 030,GRUIA,siruta,3,252,4,25
112 049,GRUIA,siruta,22,112 030,4,25
112 058,IZVOARELE,siruta,23,112 030,4,25
112 067,POIANA GRUII,siruta,23,112 030,4,25
112 076,HINOVA,siruta,3,252,4,25
112 085,HINOVA,siruta,22,112 076,4,25
112 094,BISTRIŢA,siruta,23,112 076,4,25
112 101,CÂRJEI,siruta,23,112 076,4,25
112 110,OSTROVU CORBULUI,siruta,23,112 076,4,25
112 129,HUSNICIOARA,siruta,3,252,4,25
112 138,HUSNICIOARA,siruta,22,112 129,4,25
112 147,ALUNIŞUL,siruta,23,112 129,4,25
112 156,BÃDIŢEŞTI,siruta,23,112 129,4,25
112 165,BOROGEA,siruta,23,112 129,4,25
112 174,CELNATA,siruta,23,112 129,4,25
112 183,DUMBRÃVIŢA,siruta,23,112 129,4,25
112 192,MARMANU,siruta,23,112 129,4,25
112 209,OPRÃNEŞTI,siruta,23,112 129,4,25
112 218,PERI,siruta,23,112 129,4,25
112 227,PRIBOIEŞTI,siruta,23,112 129,4,25
112 236,SELIŞTENI,siruta,23,112 129,4,25
112 263,ILOVÃŢ,siruta,3,252,4,25
112 272,ILOVÃŢ,siruta,22,112 263,4,25
112 281,BUDÃNEŞTI,siruta,23,112 263,4,25
112 290,CRACU LUNG,siruta,23,112 263,4,25
112 307,DÂLBOCIŢA,siruta,23,112 263,4,25
112 316,FIRIZU,siruta,23,112 263,4,25
112 325,RACOVA,siruta,23,112 263,4,25
112 334,ILOVIŢA,siruta,3,252,4,25
112 343,ILOVIŢA,siruta,22,112 334,4,25
112 352,BAHNA,siruta,23,112 334,4,25
112 361,MOISEŞTI,siruta,23,112 334,4,25
112 370,ISVERNA,siruta,3,252,4,25
112 389,ISVERNA,siruta,22,112 370,4,25
112 398,BUSEŞTI,siruta,23,112 370,4,25
112 405,CERNA-VÂRF,siruta,23,112 370,4,25
112 414,DRÃGHEŞTI,siruta,23,112 370,4,25
112 423,GIURGIANI,siruta,23,112 370,4,25
112 432,NADANOVA,siruta,23,112 370,4,25
112 441,SELIŞTEA,siruta,23,112 370,4,25
112 450,TURTABA,siruta,23,112 370,4,25
112 469,IZVORU BÂRZII,siruta,3,252,4,25
112 478,IZVORU BÂRZII,siruta,22,112 469,4,25
112 487,BALOTEŞTI,siruta,23,112 469,4,25
112 496,HALÂNGA,siruta,23,112 469,4,25
112 502,PUŢINEI,siruta,23,112 469,4,25
112 511,RÃSCOLEŞTI,siruta,23,112 469,4,25
112 520,SCHINTEIEŞTI,siruta,23,112 469,4,25
112 539,SCHITU TOPOLNIŢEI,siruta,23,112 469,4,25
112 548,JIANA,siruta,3,252,4,25
112 557,JIANA,siruta,22,112 548,4,25
112 566,CIOROBORENI,siruta,23,112 548,4,25
112 575,DÃNCEU,siruta,23,112 548,4,25
112 584,JIANA MARE,siruta,23,112 548,4,25
112 593,JIANA VECHE,siruta,23,112 548,4,25
112 600,LIVEZILE,siruta,3,252,4,25
112 619,LIVEZILE,siruta,22,112 600,4,25
112 628,IZVORÃLU DE JOS,siruta,23,112 600,4,25
112 637,IZVORU ANEŞTILOR,siruta,23,112 600,4,25
112 646,PETRIŞ,siruta,23,112 600,4,25
112 655,ŞTEFAN ODOBLEJA,siruta,23,112 600,4,25
112 664,MALOVÃŢ,siruta,3,252,4,25
112 673,MALOVÃŢ,siruta,22,112 664,4,25
112 735,23 AUGUST,siruta,23,112 664,4,25
112 726,BÂRDA,siruta,23,112 664,4,25
112 682,BOBAIŢA,siruta,23,112 664,4,25
112 691,COLIBAŞI,siruta,23,112 664,4,25
112 708,LAZU,siruta,23,112 664,4,25
112 717,NEGREŞTI,siruta,23,112 664,4,25
112 744,OBÂRŞIA DE CÂMP,siruta,3,252,4,25
112 753,OBÂRŞIA DE CÂMP,siruta,22,112 744,4,25
112 762,IZIMŞA,siruta,23,112 744,4,25
110 027,OBÂRŞIA-CLOŞANI,siruta,3,252,4,25
110 036,OBÂRŞIA-CLOŞANI,siruta,22,110 027,4,25
110 045,GODEANU,siruta,23,110 027,4,25
112 771,OPRIŞOR,siruta,3,252,4,25
112 780,OPRIŞOR,siruta,22,112 771,4,25
112 799,PRISÃCEAUA,siruta,23,112 771,4,25
112 806,PÃDINA,siruta,3,252,4,25
112 815,PÃDINA MARE,siruta,22,112 806,4,25
112 824,BIBAN,siruta,23,112 806,4,25
112 833,IABLANIŢA,siruta,23,112 806,4,25
112 842,OLTEANCA,siruta,23,112 806,4,25
112 851,PÃDINA MICÃ,siruta,23,112 806,4,25
112 860,SLAŞOMA,siruta,23,112 806,4,25
112 879,PÃTULELE,siruta,3,252,4,25
112 888,PÃTULELE,siruta,22,112 879,4,25
112 897,VIAŞU,siruta,23,112 879,4,25
112 959,PODENI,siruta,3,252,4,25
112 968,PODENI,siruta,22,112 959,4,25
112 977,GORNENŢI,siruta,23,112 959,4,25
112 986,MÃLÃRIŞCA,siruta,23,112 959,4,25
112 995,PONOARELE,siruta,3,252,4,25
113 000,PONOARELE,siruta,22,112 995,4,25
113 019,BÃLUŢA,siruta,23,112 995,4,25
113 028,BÂRÂIACU,siruta,23,112 995,4,25
113 037,BRÂNZENI,siruta,23,112 995,4,25
113 046,BUICANI,siruta,23,112 995,4,25
113 055,CEPTURENI,siruta,23,112 995,4,25
113 064,CRACU MUNTELUI,siruta,23,112 995,4,25
113 073,DELURENI,siruta,23,112 995,4,25
113 082,GÃRDÃNEASA,siruta,23,112 995,4,25
113 091,GHEORGHEŞTI,siruta,23,112 995,4,25
113 108,LUDU,siruta,23,112 995,4,25
113 117,PROITEŞTI,siruta,23,112 995,4,25
113 126,RÃICULEŞTI,siruta,23,112 995,4,25
